participant,stimulus,response,rating
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,0,3
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,1,3
sim09_d1.5_meta1.5_r4_n1200,0,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,1,3
sim09_d1.5_meta1.5_r4_n1200,0,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,4
